;text;label;label_id
746;case flimsi piec plastic front side protect whatsoev;noturgent;1
747;cabra barset happi sound qualiti especi outdo better;noturgent;1
748;love camera realli pretti good qualiti;noturgent;1
749;thank great servic;noturgent;1
750;total packag;noturgent;1
751;seller understand patient would definit bui;noturgent;1
752;give firefli start contact cingular at inform practic;noturgent;1
753;aggrav;noturgent;1
754;great product price;noturgent;1
755;purchas famili friend enjoi clariti eas us;noturgent;1
756;virgin wireless rock cheap littl phone;noturgent;1
757;none work not bui;noturgent;1
758;muddi low qualiti sound case around wire insert poorli super glue slide;noturgent;1
759;pleas dont wast monei;noturgent;1
760;quit satisfi purchas;noturgent;1
761;look good qualiti motorola headset keep look not;noturgent;1
762;yet plantron continu us flaw charger design;noturgent;1
763;disappoint result;noturgent;1
764;cumbersom design;noturgent;1
765;great new packag nice work good problem come time expect;noturgent;1
766;great product;noturgent;1
767;piec crap;noturgent;1
768;experi terribl fourth bluetooth headset much comfort last cabra hat;noturgent;1
769;fix problem;noturgent;1
770;worst ever;noturgent;1
771;happi;noturgent;1
772;ev troubl access internet download inton perform function;noturgent;1
773;bare ever hear constantli sai;noturgent;1
774;batteri life highli unaccept;noturgent;1
775;compani joke;noturgent;1
776;everyth descript sai would;noturgent;1
777;servic bad close agenc;noturgent;1
778;due happen everi call forc stop us headset;noturgent;1
779;work great car charger especi not plug two adapt time;noturgent;1
780;version tech support walk procedur none work end hard reset wipe data;noturgent;1
781;voic qualiti signal strength drop call;noturgent;1
782;plai louder speaker size price low would think qualiti lack howev not;noturgent;1
783;better expect;noturgent;1
784;feel poorli construct menu difficult navig button recess difficult push;noturgent;1
785;batteri hold well;noturgent;1
786;also difficult put recommend avoid product;noturgent;1
787;us two dai not alwai easi hear;noturgent;1
788;get car charger not even week charger break plug start smoke;noturgent;1
789;sprint terribl custom servic;noturgent;1
790;link phone without effort;noturgent;1
791;cool;noturgent;1
792;easi us;noturgent;1
793;better new;noturgent;1
794;possess get junk idea;noturgent;1
795;piec trash;noturgent;1
796;pretti good product;noturgent;1
797;great phone;noturgent;1
798;price amazon excel product would highli recommend;noturgent;1
799;research develop divis obvious know;noturgent;1
800;real killer volum cours break;noturgent;1
801;phone work fine now;noturgent;1
802;happi product;noturgent;1
803;poor construct;noturgent;1
804;infuri;noturgent;1
805;overal would recommend phone new walkman;noturgent;1
806;sprint charg servic;noturgent;1
807;cheap feel look cheap;noturgent;1
808;fit ear well comfort;noturgent;1
809;not work europ asia;noturgent;1
810;clip belt definit make feel like cent up and come;noturgent;1
811;like design look cabra ear headset 5020 pretti comfort wear hour dai without pain ear;noturgent;1
812;amaz quick arriv two origin cell phone batteri fraction price;noturgent;1
813;worst phone samsung crap crappi samsung 27155 worst ever seen;noturgent;1
814;charger work week complet stop charg phone;noturgent;1
815;poor product;noturgent;1
816;howev need better instruct;noturgent;1
817;need two hand oper screen thi softwar interfac decad old not compet new softwar design;noturgent;1
818;work well pair tree 700 skye headset us usb bluetooth transceiv;noturgent;1
819;steer clear product genuin palm replac pen come three part;noturgent;1
820;not bui not bui suck;noturgent;1
821;great product sure beat us finger;noturgent;1
822;plu serious not believ worth steep price point;noturgent;1
823;case ev try normal fall apart month on seem long haul;noturgent;1
824;disappoint perform;noturgent;1
825;not make mistak pleas not bui phone;noturgent;1
826;phone might well worst ev ever brand;noturgent;1
827;case extra origin put later discard scratch ear;noturgent;1
828;recommend anyon differ brand cell phone mp player famili;noturgent;1
829;not bother store;noturgent;1
830;post detail comment grei black phone fire red great color;noturgent;1
831;not problem item would order need;noturgent;1
832;get pai guess;noturgent;1
833;not softwar great job could also make inton form exist without internet connect;noturgent;1
834;surpris good qualiti car charger not much review;noturgent;1
835;fabul;noturgent;1
836;howev headset current not good real time game like first person shooter sinc audio delai mess;noturgent;1
837;us biopic free program find internet transfer data phone the price cabl excel;noturgent;1
838;disappoint accessori good manufactur;noturgent;1
839;perform aw muffl tinni incom sound sever echo end call;noturgent;1
840;wind resist;noturgent;1
841;obvious terribl custom servic get pai;noturgent;1
842;not last forev not overli expens replac easi oper sound much better other try;noturgent;1
843;contact compani tell although unit still warranti could not produc receipt luck;noturgent;1
844;link should wai exchang bad phone return unit someth;noturgent;1
845;phone sturdi nokia bar phone;noturgent;1
846;great phone;noturgent;1
847;place tree case not not snug lot extra room side;noturgent;1
848;pleas;noturgent;1
849;batteri terribl;noturgent;1
850;find product easi set us;noturgent;1
851;earpiec larg heavi keep fall ear;noturgent;1
852;utter crap sound qualiti terribl;noturgent;1
853;charger arriv within promis timefram not work;noturgent;1
854;ear loop need tini sound great;noturgent;1
855;final three four time spring latch break could not us longer visor;noturgent;1
856;handsfre part work fine car try download address book tree reboot overal still rate devic high;noturgent;1
857;talk useless custom servic;noturgent;1
858;felt light tinni;noturgent;1
859;not fit palm tungsten break first time try plug;noturgent;1
860;happi purchas good qualiti low price;noturgent;1
861;love look feel samsung flip phone;noturgent;1
862;well design sharp blue nice color;noturgent;1
863;everyth should;noturgent;1
864;could not recommend;noturgent;1
865;nice sound;noturgent;1
866;look good pictur case huge disappoint;noturgent;1
867;much jawbon replac;noturgent;1
868;setup smoothli;noturgent;1
869;extrem slow take forev anyth;noturgent;1
870;must studi anyon interest worst sin industri design;noturgent;1
871;first thing happen track;noturgent;1
872;well make easi access phone handi detach belt clip;noturgent;1
873;continu pair period sinc somehow keep drop;noturgent;1
874;not unload inton third parti;noturgent;1
875;bluetooth not work phone lock screen flash now make call randomli pocket lock;noturgent;1
876;truli aw;noturgent;1
877;work fine motorola 325 cellphon lot better worn out batteri;noturgent;1
878;none tone accept;noturgent;1
879;camera color balanc aw;noturgent;1
880;product clearli not readi prime time not care cool look not tell call come worthless;noturgent;1
881;love inton upbeat;noturgent;1
882;chines forgeri abound;noturgent;1
883;easi pair samsung cell;noturgent;1
884;instruct not explain microphon jack could us;noturgent;1
885;would advis not purchas item never work well;noturgent;1
886;bad pai month servic;noturgent;1
887;work well;noturgent;1
888;nokia a 2 usb cabl not work phone;noturgent;1
889;clear crisp sound;noturgent;1
890;us smallest earpiec provid stai pretti well;noturgent;1
891;biggest complaint batteri drain superfast;noturgent;1
892;design might ergonom theori could not stand ear;noturgent;1
893;not bui want us holster;noturgent;1
894;phone also take great pictur even video clip;noturgent;1
895;not make look cool;noturgent;1
896;ear occupi background not distract;noturgent;1
897;comfort fit need headset comfort least hour time not entir dai;noturgent;1
898;also phone not seem accept anyth except cbr prefer rip window medium player;noturgent;1
899;not beat price;noturgent;1
900;come strong light us light camera shot even flash signal serious;noturgent;1
901;lightweight work well;noturgent;1
902;bewar;noturgent;1
903;love cabl allow connect minibu devic;noturgent;1
904;anyon near hear part convers;noturgent;1
905;bui phone replac start regret sinc;noturgent;1
906;appear actual outperform origin batteri china come a325;noturgent;1
907;not store anyth phone number sim;noturgent;1
908;last minut actual try us phonem wife phone problem;noturgent;1
909;poor qualiti;noturgent;1
910;cabra ear gel best;noturgent;1
911;not worth;noturgent;1
912;phone crash complet now get replac;noturgent;1
913;quit work us month purchas anoth on best headset ev ever;noturgent;1
914;unfortun not recharg phone despit connect multipl power sourc mac extern batteri wall outlet etc;noturgent;1
915;great phone;noturgent;1
916;simpli want small flip phone look elsewher extra bell whistl mediocr;noturgent;1
917;good valu work fine power via usb car wall outlet;noturgent;1
918;phone not slide around car now grip prevent phone slip hand;noturgent;1
919;simpli best bluetooth headset sound qualiti;noturgent;1
920;think plan on sure last moto phone;noturgent;1
921;span hour two peopl exclaim whoa new phone;noturgent;1
922;alwai us cord headset freedom wireless help;noturgent;1
923;case pa on year mark show sign wear 100 function;noturgent;1
924;leather nice soft fit tight cut face good shape;noturgent;1
925;everyth need could not ask;noturgent;1
926;receiv us product dai break;noturgent;1
927;product great make work lot easier copier wait hold someth;noturgent;1
928;none three size send headset would stai ear;noturgent;1
929;mobil best custom servic anywher;noturgent;1
930;arriv quickli much expens other sell;noturgent;1
931;try unit fail within month pro;noturgent;1
932;provid good protect look classi;noturgent;1
933;russel alwai good;noturgent;1
934;tracfon webster user friendli make easi activ etc;noturgent;1
935;design good;noturgent;1
936;great recept time;noturgent;1
937;would highli recommend product;noturgent;1
938;could not us unit sunglass not good texa;noturgent;1
939;dit not work time nokia 5320;noturgent;1
940;bui mainli charger break soon purchas;noturgent;1
941;like loud buzz overrid convers phone;noturgent;1
942;fantast bui get whatev next phone;noturgent;1
943;stai awai store care;noturgent;1
944;blunt super tooth hand free phone speaker awesom;noturgent;1
945;not fit;noturgent;1
946;item arriv quickli work great metro samsung scar 450 slider phone soni premium sound ear plug;noturgent;1
947;light plenti batteri capac comfort wear somewhat extend period time;noturgent;1
948;disappoint;noturgent;1
949;blue ant easi us;noturgent;1
950;cheap hei work pleasantli supris give low cost item;noturgent;1
951;camera phone mai us dustpan indoor rather us dispos;noturgent;1
952;dai later puff smoke come phone us;noturgent;1
953;conveni simpl us get job make car ride much smoother;noturgent;1
954;nano state item son disappoint;noturgent;1
955;sound qualiti excel well;noturgent;1
956;best headset us;noturgent;1
957;would not recommend;noturgent;1
958;around year carri highest qualiti anti slave screen protector find date;noturgent;1
959;want;noturgent;1
960;particular model would not work motorola smartphon;noturgent;1
961;wont work right least;noturgent;1
962;addit feel amp look phone lightweight cheap plastic;noturgent;1
963;now warranti problem recur bottom line put monei somewher els singular not support;noturgent;1
964;realli want plantron 510 right on mani issu metr good;noturgent;1
965;great product;noturgent;1
966;crisp clear;noturgent;1
967;first charg keep dead minut;noturgent;1
968;cheap plastic creak like old wooden floor;noturgent;1
969;get absolut horribl recept apart phone not problem;noturgent;1
970;recept gener good;noturgent;1
971;excel sound batteri life inconspicu boot;noturgent;1
972;great bluetooth;noturgent;1
973;highli recommend case;noturgent;1
974;worthwhil;noturgent;1
975;great deal;noturgent;1
976;phone get year old slowli break despit much care part;noturgent;1
977;sorri make purchas;noturgent;1
978;bui hop could make bluetooth headset fit better thing make imposs wear;noturgent;1
979;tree mobil refus replac forc bui anoth phone without kind upgrad discount;noturgent;1
980;horribl;noturgent;1
981;work week break;noturgent;1
982;not think would hold secur belt;noturgent;1
983;simpl us like;noturgent;1
984;great tool entertain commun data manag oh sure us activesync 4 2 optim data synchron result;noturgent;1
985;not us case smell disgust;noturgent;1
986;not want;noturgent;1
987;case would order anoth;noturgent;1
988;great phone;noturgent;1
989;bui batteri coupon amazon happi purchas;noturgent;1
990;internet access fine rare instanc work;noturgent;1
991;perfect;noturgent;1
992;five star plu plu;noturgent;1
993;good qualiti bargain bui bui cheap big lot sound aw peopl end could not hear;noturgent;1
994;drain;noturgent;1
995;try talk real loud shout telephon get old still tell not great;noturgent;1
996;good work fine;noturgent;1
997;price great deal;noturgent;1
998;great price;noturgent;1
999;wind complet useless;noturgent;1
1000;ye shini front side love;noturgent;1
1001;not work;noturgent;1
1002;first think get good deal 7 44 plug phone razor;noturgent;1
1003;recept headset excel;noturgent;1
1004;thumb seller;noturgent;1
1005;version phone work well togeth good recept rang exce foot line sight;noturgent;1
1006;improp descript return;noturgent;1
1007;work comfort;noturgent;1
1008;batteri charg life quit long;noturgent;1
1009;cabra larg fit ear well;noturgent;1
1010;batteri life;noturgent;1
1011;check everywher featur realli disappoint;noturgent;1
1012;product exactli describ;noturgent;1
1013;get signal version phone n t;noturgent;1
1014;not job;noturgent;1
1015;would recommend;noturgent;1
1016;plan order;noturgent;1
1017;sai phone camera nice mani cool effect plai video decent well;noturgent;1
1018;satisfi cell phone dai on;noturgent;1
1019;keep get better better third on ev numer palm;noturgent;1
1020;awkward us unreli;noturgent;1
1021;ship time also quick;noturgent;1
1022;not good hop;noturgent;1
1023;good case;noturgent;1
1024;not work;noturgent;1
1025;realli good product;noturgent;1
1026;unfortun not work;noturgent;1
1027;three break within two month us;noturgent;1
1028;dont bui;noturgent;1
1029;father 0265 batteri die;noturgent;1
1030;howev ear pad come easili on week lose on;noturgent;1
1031;call drop phone come screen black worst stop ring intermitt;noturgent;1
1032;horribl horribl protector;noturgent;1
1033;not like nokia either;noturgent;1
1034;reach bottom row uncomfort send end kei not expect;noturgent;1
1035;bui nokia cell phone week ago nightmar;noturgent;1
1036;would take long describ bad custom servic experi amazon;noturgent;1
1037;disappoint thing speakerphon;noturgent;1
1038;terribl car not accept cassett;noturgent;1
1039;product useless sinc not enough charg current charg cellphon plan us;noturgent;1
1040;not sai;noturgent;1
1041;stai awai;noturgent;1
1042;us dirti;noturgent;1
1043;unreli servic mobil;noturgent;1
1044;not good enough price;noturgent;1
1045;bui two neither charg;noturgent;1
1046;look nice;noturgent;1
1047;excel tool especi pair phone auto answer;noturgent;1
1048;read review not problem;noturgent;1
1049;product cover import light sensor ear outlet;noturgent;1
1050;comfort hand;noturgent;1
1051;not work;noturgent;1
1052;poor reliabl;noturgent;1
1053;work;noturgent;1
1054;fix phone now urgent argument;urgent;0
1055;take pictur batteri drop bar start beep let know die;noturgent;1
1056;terribl product wast monei;noturgent;1
1057;last time bui;noturgent;1
1058;wast monei;noturgent;1
1059;far work like charm;noturgent;1
1060;week far good;noturgent;1
1061;case best part download pictur laptop us even send pictur laptop phone;noturgent;1
1062;would recommend item;noturgent;1
1063;choic headset year great sound good volum good nois cancel;noturgent;1
1064;nice case feel good hand;noturgent;1
1065;item receiv counterfeit;noturgent;1
1066;realli good far probabl best headset ever;noturgent;1
1067;work fine;noturgent;1
1068;receiv headset good time happi;noturgent;1
1069;pleas see could replac well trail swivel holster blackberri flip;noturgent;1
1070;sister on also love;noturgent;1
1071;good qualiti;noturgent;1
1072;far worst purchas ev make amazon;noturgent;1
1073;excel dual purpos headset;noturgent;1
1074;excel;noturgent;1
1075;not work listen music singular 8125;noturgent;1
1076;seem complet secur hold belt keep phone insid;noturgent;1
1077;bottom line anoth worthless cheap gimmick sprint;noturgent;1
1078;troubl volum;noturgent;1
1079;good thing fit comfort small ear;noturgent;1
1080;warn not bui;noturgent;1
1081;pair phone could not happier far;noturgent;1
1082;open batteri connect break devic turn;noturgent;1
1083;not want clip top ear caus discomfort;noturgent;1
1084;best headset ever;noturgent;1
1085;need quickli;urgent;0
1086;not trust webster not expect help support;noturgent;1
1087;loud glad sai plantron 510 maintain flawless connect cell static normal us;noturgent;1
1088;speaker low qualiti make ring tone sound cheap;noturgent;1
1089;fit comfort come three size earn tip;noturgent;1
1090;excel product price;noturgent;1
1091;bad recept;noturgent;1
1092;product high qualiti chines crap;noturgent;1
1093;quit comfort ear;noturgent;1
1094;great phone;noturgent;1
1095;not bui product fail;noturgent;1
1096;everyth product wrong first;noturgent;1
1097;pair two devic easi bare take coupl minut start make call voic dial featur;noturgent;1
1098;utterli confus first caus lose coupl import contact;noturgent;1
1099;terribl phone holder;noturgent;1
1100;cutout button place perfectli;noturgent;1
1101;love abl us on headset landslid cell;noturgent;1
1102;problem ear loop make weak materi break easili;noturgent;1
1103;not nearli good look amazon pictur make look;noturgent;1
1104;despit flaw case except qualiti well worth addit cost offici oem product;noturgent;1
1105;stupid;noturgent;1
1106;hear drive car usual not even put loudest set;noturgent;1
1107;seller ship quickli much cheaper competitor;noturgent;1
1108;good show samsung;noturgent;1
1109;bui save lot monei;noturgent;1
1110;alwai cut make beep beep beep sound sai signal fail;noturgent;1
1111;could not figur;noturgent;1
1112;phone sound not great wife phone almost total unintellig could not understand word sai;noturgent;1
1113;take batteri phone put back togeth restart;noturgent;1
1114;manag bend leaf spring back place metal now enough stress break next drop;noturgent;1
1115;leopard print wonderfulli wild;noturgent;1
1116;work;noturgent;1
1117;saggi floppi piec junk;noturgent;1
1118;much better hard plastic case;noturgent;1
1119;also new problem;noturgent;1
1120;happi far;noturgent;1
1121;cool phone;noturgent;1
1122;work good;noturgent;1
1123;motorola final get voic qualiti bluetooth headset right;noturgent;1
1124;loos connect phone even within coupl foot two;noturgent;1
1125;great would realli recommend;noturgent;1
1126;make easier keep bluetooth not wear;noturgent;1
1127;sai pretti useless;noturgent;1
1128;never get;noturgent;1
1129;pair headphon worst ever sound wise;noturgent;1
1130;drain weak snap;noturgent;1
1131;not charg singular att 8525 phone;noturgent;1
1132;get extra minut carri call not get cut;noturgent;1
1133;howev year lipton start get loos wobbl eventu screen black could not receiv place call;noturgent;1
1134;keep catch cabl seat pull phone turn;noturgent;1
1135;headset fulfil requir happi purchas;noturgent;1
1136;logitech bluetooth headset;noturgent;1
1137;like fact rest lightli ear rather insid;noturgent;1
1138;lot webster rat good phone;noturgent;1
1139;try cabl comput pod work fine;noturgent;1
1140;mic joke volum quit low;noturgent;1
1141;return;noturgent;1
1142;not maintain connect comput lap;noturgent;1
1143;easi turn car volum control quit access;noturgent;1
1144;mine year christma bui rest famili;noturgent;1
1145;otherwis easi instal us clear sound;noturgent;1
1146;nice leather;noturgent;1
1147;purchas differ case;noturgent;1
1148;joi us;noturgent;1
1149;much disappoint compani;noturgent;1
1150;satisfi;noturgent;1
1151;not charg;noturgent;1
1152;phone get 2005 bui s740 sai wow;noturgent;1
1153;button small;noturgent;1
1154;read spec alon make sai wow;noturgent;1
1155;love it great armband;noturgent;1
1156;realli like product motorola allot clearer ear piec mic;noturgent;1
1157;howev keypad tinni sometim reach wrong button;noturgent;1
1158;exchang soni ericson 500 pretti happi decis;noturgent;1
1159;impress price case;noturgent;1
1160;also make easier hold;noturgent;1
1161;us product motor control center lot high voltag hum equip work great;noturgent;1
1162;pretti easi;noturgent;1
1163;not make call certain place;noturgent;1
1164;howev girl complain time phone not wake like normal phone;noturgent;1
1165;beauti style though;noturgent;1
1166;compani charg restock fee still not give refund back;noturgent;1
1167;try return refund;noturgent;1
1168;plug find not darn thing work;noturgent;1
1169;excel product;noturgent;1
1170;fix phone quickli;urgent;0
1171;earn piec break easili;noturgent;1
1172;lousi product;noturgent;1
1173;phone try hard everyth fail abil phone;noturgent;1
1174;best charger see market yet;noturgent;1
1175;sweetest phone;noturgent;1
1176;charger seem work fine;noturgent;1
1177;fit secur ear hook not even need us sound better direct ear canal;noturgent;1
1178;not enough volum;noturgent;1
1179;echo problem unsatisfactori;noturgent;1
1180;could take video time qualiti poor;noturgent;1
1181;not wast monei;noturgent;1
1182;first neg review product;noturgent;1
1183;charger seem work fine;noturgent;1
1184;request urgent;urgent;0
1185;must complet mission now;urgent;0
1186;must prepar work immedi;urgent;0
1187;need paper quickli;urgent;0
1188;must provid product now;urgent;0
1189;give headphon instantli;urgent;0
1190;must pai bill now;urgent;0
1191;need credit card immedi;urgent;0
1192;need help pleas complet call now;urgent;0
1193;print sheet instantli;urgent;0
1194;need help immedi;urgent;0
1195;call hospit now;urgent;0
1196;call polic now;urgent;0
1197;must give answer now;urgent;0
1198;should work immedi;urgent;0
1199;need hospit instantli;urgent;0
1200;need bui drug promptli;urgent;0
1201;bo demand work instantli;urgent;0
1202;want extract paper now;urgent;0
1203;must charg batteri instantli;urgent;0
1204;should repair car immedi;urgent;0
1205;must complet work now;urgent;0
1206;father want repair camera forthwith;urgent;0
1207;mom want finish busi now;urgent;0
1208;need repair motorcycl now;urgent;0
1209;want car immedi;urgent;0
1210;should repair motorcycl immedi;urgent;0
1211;municip now solv problem;urgent;0
1212;must polic immedi solv problem;urgent;0
1213;health condit requir doctor come immedi;urgent;0
1214;must call now mechan repair air condit;urgent;0
1215;need plumber repair toilet now;urgent;0
1216;mother need phone now;urgent;0
1217;must repair now;urgent;0
1218;need servic now;urgent;0
1219;fire neighborhood must call civil protect immedi;urgent;0
1220;must reform now;urgent;0
1221;want garden immedi;urgent;0
1222;ga leak open window close ga cylind immedi;urgent;0
1223;must post now;urgent;0
1224;need paper agenc instantli;urgent;0
1225;prepar document urgent;urgent;0
1226;must call custom now;urgent;0
1227;need drive car now;urgent;0
1228;extract birth content immedi;urgent;0
1229;need passport instantli;urgent;0
1230;must give touch pad now;urgent;0
1231;must contact custom immedi;urgent;0
1232;give list product now;urgent;0
1233;sister want work immedi;urgent;0
1234;should bank instantli;urgent;0
1235;want hospit now;urgent;0
1236;want polic now;urgent;0
1237;want agenc instantli;urgent;0
1238;need help promptli;urgent;0
1239;dad need passport now;urgent;0
1240;water leak call plumber now;urgent;0
1241;must quit place now theft;urgent;0
1242;need electron card instantli;urgent;0
1243;spot mother phone now;urgent;0
1244;need fix phone now;urgent;0
1245;need phone urgent;urgent;0
1246;want phone right now;urgent;0
1247;want phone now;urgent;0
1248;get phone now;urgent;0
1249;give phone right now;urgent;0
1250;realli need phone fix fast;urgent;0
1251;need phone fix right now;urgent;0
1252;hope fix phone fast;urgent;0
1253;hurri fix phone;urgent;0
1254;hurri fix phone;urgent;0
1255;give back phone now;urgent;0
1256;help need phone fix now;urgent;0
1257;help get phone fix fast;urgent;0
1258;faster fix phone;urgent;0
1259;hope phone need now;urgent;0
1260;phone not work anymor fix realli need us right now;urgent;0
1261;not wait longer want phone immedi;urgent;0
1262;hurri realli need right now;urgent;0
1263;fix right awai;urgent;0
1264;fix right now pleas;urgent;0
1265;make work fast;urgent;0
1266;make phone work now;urgent;0
1267;make wait long give phone fast;urgent;0
1268;get now;urgent;0
1269;get right;urgent;0
1270;serious need phone now;urgent;0
1271;get late need car now;urgent;0
1272;want home now car;urgent;0
1273;car realli import pleas hurri;urgent;0
1274;need car immedi;urgent;0
1275;servic trash leav right now;urgent;0
1276;get rest toolbox right now;urgent;0
1277;need make tablet work need now;urgent;0
1278;help fix internet asap;urgent;0
1279;hurri chang paint wall everyon come;urgent;0
1280;pipe break fix now;urgent;0
1281;get wrong order chang now;urgent;0
1282;help find problem asap;urgent;0
1283;give locat fast;urgent;0
1284;need passport readi asap;urgent;0
1285;want drive closest hospit real fast;urgent;0
1286;faster need get home now;urgent;0
1287;want call polic urgent;urgent;0
1288;give right locat now;urgent;0
1289;need ticket fast show start;urgent;0
1290;finish job fast deal;urgent;0
1291;get email address hurri;urgent;0
1292;need bui ticket fast sold;urgent;0
1293;give enough time finish job hurri;urgent;0
1294;need connect manag right now urgent;urgent;0
1295;stop wast time stuff hurri;urgent;0
1296;server wai slow not finish work time make work faster realli urgent;urgent;0
1297;take leav need drop somewher realli import need get quickli;urgent;0
1298;send file need quick;urgent;0
1299;idea much wast time hurri;urgent;0
1300;dude next bu come minut hurri;urgent;0
1301;problem not see contact devic pleas fix fast;urgent;0
1302;need wai take much time need get real fast;urgent;0
1303;hope fix electr asap finish job;urgent;0
1304;come realli fast need help laptop;urgent;0
1305;wrong cost much monei need faster hurri;urgent;0
1306;not clue pleas come help urgent;urgent;0
1307;need take medicin pleas drive home faster;urgent;0
1308;file realli import make faster;urgent;0
1309;meet get file fast;urgent;0
1310;hate sai wast time need now manag visit real soon;urgent;0
1311;take backpack give sam need right now;urgent;0
1312;not finish program without internet pleas fix fast;urgent;0
1313;not care much cost need right now;urgent;0
1314;take shortcut pleas need get friend real fast;urgent;0
1315;camera not work need film video asap;urgent;0
1316;need car fix tomorrow;urgent;0
1317;come two dai readi give work;urgent;0
1318;need file two week;urgent;0
1319;order must dai;urgent;0
1320;order hour;urgent;0
1321;make everyth clean owner come home min;urgent;0
1322;deliv order minut;urgent;0
1323;dai come back take phone;urgent;0
1324;must minut;urgent;0
1325;need get minut;urgent;0
1326;second leav kick;urgent;0
1327;tell must second;urgent;0
1328;need monei readi dai;urgent;0
1329;ambul must second;urgent;0
1330;make coffe come offic minut;urgent;0
1331;wash car back minut;urgent;0
1332;fix watch dai;urgent;0
1333;want fix phone hour;urgent;0
1334;tablet need fix hour;urgent;0
1335;laptop break work fix dai;urgent;0
1336;want rent hous come find on todai;urgent;0
1337;bill high hous find anoth on dai;urgent;0
1338;phone batteri die must call parent second;urgent;0
1339;volcano explod hour;urgent;0
1340;mom hospit need get minut;urgent;0
1341;timer wrong need get readi hour;urgent;0
1342;oop drop order make anoth on least minut;urgent;0
1343;need hurri shop not stai open 2424 close minut;urgent;0
1344;watch break need someon fix dai parti;urgent;0
1345;fool break find anoth hour;urgent;0
1346;must now repair phone;urgent;0
1347;need phone now;urgent;0
1348;not wait solv problem press;urgent;0
1349;spend week wait technician correct failur much;urgent;0
1350;servic bad angri;urgent;0
1351;need urgent repair phone;urgent;0
1352;call polic now not bear acceler;urgent;0
1353;problem on product need quickli exchang amazon not exchang;urgent;0
1354;wait urgent answer request rush;urgent;0
1355;not speak phone angri;urgent;0
1356;good morn;noturgent;1
1357;hello;noturgent;1
